nquest;area3;b19b;b19a;b16;ncomp;sex;studio;staciv;cleta5;eta;cfred
996016;1;2;2;2;1;1;2;4;5;89;1
996025;1;2;2;2;2;1;3;1;5;81;1
996029;1;2;2;2;1;1;2;4;5;93;1
996064;1;2;2;2;1;2;3;1;5;79;1
996068;1;1;2;2;1;2;5;3;5;70;1
996070;1;2;2;2;2;1;7;1;5;75;1
996091;1;2;2;2;1;2;8;3;5;68;1
996093;1;2;2;2;2;2;7;1;5;75;1
996103;1;2;2;2;2;1;3;2;5;72;1
996110;1;2;2;2;2;1;5;1;5;67;1
996119;1;2;2;2;3;1;8;1;5;72;1
996140;1;2;2;1;1;2;5;3;4;62;1
996198;1;2;2;2;2;2;5;1;4;57;1
996218;1;2;2;2;2;1;5;1;5;74;1
996228;1;2;2;1;1;2;5;3;4;57;1
996251;1;2;2;1;3;2;5;2;3;48;1
996262;1;2;2;1;2;2;3;2;4;55;1
996321;1;2;2;2;2;2;5;1;3;49;1
996322;1;2;2;2;4;1;3;1;2;44;1
996336;1;2;2;1;1;2;8;1;4;64;1
996345;1;2;2;2;2;1;7;1;5;68;1
996350;1;2;2;2;5;1;7;2;2;36;1
996426;1;2;2;2;3;1;5;3;5;68;1
996443;1;2;2;2;2;1;7;2;2;38;1
996516;1;2;2;1;2;1;5;1;4;55;1
996527;1;2;2;2;2;1;5;1;3;52;1
996544;1;2;2;2;1;1;8;3;5;76;1
996548;1;2;2;2;2;1;5;1;5;69;1
996553;1;2;2;2;2;1;4;1;5;77;1
996558;1;2;2;2;3;1;7;2;1;33;1
996561;1;2;2;2;2;1;7;1;5;82;1
996564;1;2;2;2;1;2;5;4;5;88;1
996583;1;2;2;2;1;2;3;4;5;74;1
996605;1;2;2;2;3;1;5;1;5;65;1
996622;1;2;2;1;1;1;5;2;3;48;1
996638;1;2;2;2;2;1;3;1;5;77;1
996652;1;2;2;1;2;1;3;2;3;50;1
996653;1;2;2;2;4;1;7;1;4;64;1
996655;1;2;2;2;2;2;7;1;4;62;1
996658;1;2;2;2;4;2;3;3;2;35;1
996666;1;2;2;2;2;1;3;2;3;46;1
996678;1;2;2;2;2;1;3;1;5;72;1
996708;1;2;2;2;4;1;8;1;3;53;1
996724;1;2;2;2;1;1;7;3;5;67;1
996740;1;2;2;2;1;1;8;2;5;75;1
996748;1;2;2;2;3;2;3;3;3;45;1
996776;1;2;2;2;1;1;5;3;5;68;1
996792;1;2;2;2;3;1;5;1;3;49;1
996817;1;2;2;2;2;1;5;1;5;72;1
996818;1;2;2;2;2;1;2;1;5;78;1
996825;1;2;2;2;1;2;7;4;5;74;1
996829;1;2;2;2;1;1;1;2;5;81;1
996832;1;2;2;2;1;1;2;4;5;82;1
996837;1;2;2;2;4;2;5;1;4;56;1
996847;1;2;2;2;2;1;7;1;5;85;1
996859;1;2;2;2;2;1;3;1;5;82;1
996872;1;2;2;2;1;2;5;4;5;72;1
996875;1;2;2;2;1;1;5;4;5;76;1
996876;1;2;2;2;2;1;5;1;5;82;1
996880;1;2;2;2;1;2;1;4;5;79;1
996882;1;2;2;2;2;2;7;1;5;69;1
996885;1;2;2;2;2;2;5;2;3;48;1
996893;1;2;2;2;2;1;7;1;5;79;1
996904;1;2;2;2;2;1;3;1;5;69;1
996918;1;2;2;2;2;1;7;1;5;79;1
996919;1;2;2;2;3;1;3;2;3;51;1
996924;1;2;2;2;3;1;3;1;5;69;1
996925;1;2;2;2;1;1;5;4;5;81;1
996933;1;2;2;2;2;1;5;2;2;44;1
996943;1;2;2;2;2;1;3;1;5;65;1
996944;1;2;2;2;2;1;3;1;5;76;1
996971;1;2;2;2;1;1;7;3;5;78;1
996977;1;2;2;2;3;1;5;1;4;58;1
996985;1;2;2;2;1;2;7;4;5;76;1
996987;1;2;2;2;4;1;7;1;4;60;1
996990;1;2;2;2;6;1;5;1;4;57;1
996991;1;2;2;2;4;1;4;1;4;57;1
996994;1;2;2;2;4;2;3;3;3;46;1
996995;1;2;2;2;3;1;5;1;2;44;1
997003;1;2;2;2;2;1;3;1;5;70;1
997029;1;2;2;2;2;1;3;1;5;71;1
997062;1;2;2;1;1;1;7;2;3;51;1
997109;1;2;2;2;2;1;7;1;5;79;1
997153;1;2;2;1;3;1;5;1;1;32;1
997183;1;2;2;2;3;1;5;1;3;50;1
997208;1;2;2;1;1;2;4;2;2;37;1
997300;1;2;2;2;2;1;5;1;5;82;1
997303;1;2;2;2;2;2;3;1;5;71;1
997308;1;2;2;1;1;2;3;4;5;66;1
997314;1;2;2;2;2;2;3;1;5;75;1
997327;1;2;2;2;3;2;5;1;5;67;1
997339;1;2;2;2;2;1;7;1;5;75;1
997340;1;2;2;2;1;2;2;4;5;76;1
997352;1;2;2;1;4;1;3;2;1;30;1
997355;1;2;2;2;4;2;4;1;3;48;1
997356;1;2;2;2;5;1;5;1;2;38;1
997362;1;2;2;2;5;1;4;1;1;31;1
997388;1;2;2;2;3;1;7;1;1;30;1
997395;1;2;2;2;4;1;7;1;4;57;1
997441;1;2;2;2;1;2;4;4;5;72;1
997464;1;2;2;2;4;1;3;1;3;46;1
997476;1;2;2;1;1;1;3;2;2;44;1
997489;1;2;2;2;2;2;2;1;5;73;1
997551;1;2;2;2;5;1;3;1;4;58;1
997562;1;2;2;2;1;2;2;4;5;81;1
997566;1;2;2;2;6;1;4;1;2;41;1
997571;1;2;2;2;3;1;7;1;4;62;1
997588;1;2;2;2;4;2;5;1;2;37;1
997643;1;2;2;2;2;1;5;1;5;84;1
997661;1;2;2;2;1;1;3;4;5;84;1
997667;1;2;2;2;2;1;5;1;5;73;1
997689;1;2;2;2;4;1;8;1;5;84;1
997699;1;1;2;2;1;2;4;3;5;68;1
997700;1;2;2;1;1;2;7;4;5;69;1
997753;1;2;2;1;2;1;5;1;4;62;1
997761;1;2;2;2;4;1;7;1;4;57;1
997765;1;2;2;2;4;1;8;1;4;61;1
997769;1;2;2;2;3;1;7;1;4;60;1
997772;1;2;2;2;4;1;3;1;4;57;1
997794;1;2;2;1;1;2;7;2;4;59;1
997801;1;2;2;2;3;1;5;1;3;50;1
997802;1;2;2;2;2;1;7;1;5;68;1
997865;1;2;2;1;2;1;4;2;2;38;1
997883;1;2;2;2;4;1;7;1;3;50;1
997913;1;2;2;2;4;1;3;2;2;42;1
997963;1;2;2;1;2;1;3;2;2;42;1
997969;1;2;2;1;3;1;7;1;1;31;1
997978;1;2;2;2;4;1;8;1;2;40;1
997979;1;2;2;2;4;1;5;1;1;32;1
997991;1;2;2;2;3;1;4;1;4;64;1
998028;1;2;2;1;3;1;3;1;4;61;1
998053;1;2;2;2;1;2;2;4;5;81;1
998059;1;2;2;2;3;1;3;1;5;71;1
998061;1;2;2;2;3;1;4;2;3;51;1
998065;1;2;2;2;2;1;5;1;5;70;1
998098;1;2;2;1;2;2;5;3;3;51;1
998163;1;2;2;1;2;1;5;2;2;40;1
998197;1;2;2;1;1;2;2;1;5;73;1
998199;1;2;2;2;4;1;5;1;5;81;1
998205;1;2;2;2;2;1;5;1;5;80;1
998209;1;2;2;2;5;1;7;1;5;68;1
998211;1;2;2;1;1;2;5;2;5;67;1
998213;1;2;2;2;3;1;5;1;4;63;1
998220;1;2;2;1;1;1;3;2;4;57;1
998223;1;2;2;2;1;1;3;2;5;70;1
998227;1;2;2;2;3;1;3;1;5;68;1
998247;1;2;2;1;2;2;5;3;2;38;1
998277;1;2;2;2;2;2;2;3;5;99;1
998278;1;2;2;2;2;1;3;1;5;83;1
998310;1;2;2;2;2;1;5;1;5;79;1
998329;1;2;2;2;1;2;4;4;5;79;1
998330;1;2;2;2;2;1;5;1;5;80;1
998353;1;2;2;2;3;1;5;1;5;76;1
998359;1;2;2;2;2;1;5;1;4;62;1
998364;1;2;2;2;2;2;2;3;5;73;1
998373;1;2;2;2;2;1;5;1;5;79;1
998379;1;2;2;2;2;2;3;1;5;74;1
998381;1;2;2;2;4;1;7;2;2;44;1
998383;1;2;2;2;2;1;7;1;5;76;1
998385;1;2;2;2;2;1;3;1;5;77;1
998387;1;2;2;2;2;2;7;1;5;70;1
998397;1;2;2;2;2;1;5;1;5;68;1
998419;1;2;2;2;2;1;5;1;5;65;1
998420;1;2;2;1;3;1;7;1;4;62;1
998427;1;2;2;2;2;1;6;1;5;75;1
998428;1;2;2;2;2;1;8;1;3;46;1
998439;1;2;2;1;4;2;8;1;2;38;1
998523;1;2;2;1;1;2;5;2;4;56;1
998534;1;2;2;2;3;2;7;3;4;59;1
998569;1;2;2;2;3;2;4;3;3;45;1
998574;1;2;2;2;4;1;3;1;3;53;1
998587;1;2;2;2;2;2;7;3;3;49;1
998589;1;2;2;2;3;1;5;1;3;51;1
998604;1;2;2;2;2;1;7;1;3;51;1
998606;1;2;2;2;2;1;7;1;5;70;1
998638;1;2;2;1;4;1;5;1;1;26;1
998651;1;2;2;1;4;1;2;1;3;54;1
998657;1;2;2;2;1;2;7;3;2;43;1
998731;1;2;2;1;1;1;3;1;3;48;1
998738;1;2;2;2;2;1;2;1;5;81;1
998754;1;2;2;2;2;1;5;1;5;78;1
998814;1;2;2;1;1;1;3;2;3;45;1
998821;1;2;2;2;4;1;3;1;4;56;1
998840;1;2;2;2;2;1;7;1;5;85;1
998939;1;2;2;1;1;2;7;2;2;41;1
998951;1;2;2;2;2;2;2;1;5;84;1
999008;1;2;2;1;3;2;7;1;2;39;1
999015;1;2;2;2;1;1;5;4;5;75;1
999017;1;2;2;1;4;1;7;2;3;50;1
999020;1;2;2;2;2;1;7;1;5;71;1
999049;1;2;2;2;2;1;8;1;5;72;1
999072;1;2;2;2;2;1;7;1;5;85;1
999088;1;2;2;2;1;1;2;4;5;84;1
999110;1;2;2;2;2;1;7;1;5;86;1
999111;1;2;2;2;1;1;7;2;3;52;1
999112;1;2;2;2;1;1;7;3;5;77;1
999117;1;2;2;2;1;2;3;4;5;66;1
999118;1;2;2;1;3;1;7;2;2;36;1
999120;1;2;2;2;2;2;7;1;5;70;1
999121;1;2;2;2;3;1;5;1;5;65;1
999147;1;2;2;2;2;1;5;1;5;66;1
999159;1;2;2;2;2;1;4;1;5;65;1
999180;1;2;2;2;3;1;5;1;5;70;1
999208;1;2;2;2;2;1;7;1;5;79;1
999210;1;2;2;2;2;2;7;1;5;84;1
999217;1;2;2;2;2;1;7;1;5;80;1
999221;1;2;2;2;1;1;5;3;5;68;1
999258;1;2;2;2;1;2;5;2;5;70;1
999290;1;2;2;2;2;1;7;1;5;77;1
999302;1;2;2;2;2;1;3;1;5;78;1
999351;1;2;2;2;2;2;7;1;5;76;1
999379;1;2;2;2;2;1;3;2;3;48;1
999399;1;2;2;2;2;2;2;1;5;74;1
999409;1;2;2;2;2;1;7;1;5;81;1
999410;1;2;2;1;2;2;5;2;2;38;1
999428;1;2;2;2;3;1;2;2;2;44;1
999433;1;2;2;2;4;1;5;1;4;59;1
999464;1;2;2;2;1;1;5;4;5;80;1
999504;1;2;2;2;2;1;7;2;4;60;1
999524;1;2;2;1;1;2;6;1;4;56;1
999535;1;2;2;2;1;1;8;3;5;70;1
999542;1;2;2;2;2;1;7;1;5;76;1
999568;1;2;2;2;3;1;7;1;5;73;1
999575;1;2;2;2;4;1;3;2;2;43;1
999598;1;2;2;2;1;1;3;2;1;31;1
999625;1;2;2;2;1;2;5;4;5;81;1
999637;1;2;2;1;1;1;7;2;2;35;1
999655;1;2;2;2;3;2;4;1;4;57;1
999657;1;2;2;2;1;1;7;3;5;72;1
999676;1;2;2;1;1;2;7;2;4;59;1
999681;1;2;2;1;4;1;5;1;2;36;1
999682;1;2;2;1;1;2;5;2;3;51;1
999712;1;2;2;2;1;1;3;3;4;60;1
999748;1;2;2;2;4;1;7;3;3;48;1
999773;1;2;2;1;2;1;3;1;2;36;1
999778;1;2;2;2;2;2;5;1;5;77;1
999827;1;2;2;1;1;2;7;2;2;35;1
999839;1;2;2;1;1;2;5;2;3;46;1
999936;1;2;2;2;1;2;1;4;5;86;1
999951;1;2;2;1;3;1;5;1;4;61;1
1000052;1;1;2;2;1;2;2;3;4;62;1
1000066;1;2;2;2;2;1;5;1;5;74;1
1000069;1;2;2;2;1;1;5;2;5;70;1
1000074;1;2;2;1;4;2;7;2;3;46;1
1000088;1;2;2;1;5;1;5;2;2;44;1
1000101;1;2;2;2;3;1;3;2;2;38;1
1000102;1;2;2;2;6;2;8;1;2;44;1
1000106;1;2;2;2;3;1;3;1;3;51;1
1000123;1;2;2;2;1;2;2;3;5;89;1
1000129;1;2;2;2;1;2;2;2;5;85;1
1000145;1;2;2;2;2;1;5;1;5;74;1
1000187;1;2;2;2;1;2;7;3;5;69;1
1000196;1;1;2;1;1;2;5;4;3;52;1
1000202;1;2;2;1;3;2;3;1;3;54;1
1000205;1;2;2;1;1;2;7;2;4;56;1
1000276;1;2;2;2;4;1;7;4;4;63;1
1000286;1;2;2;2;1;2;5;2;5;71;1
1000294;1;2;2;1;3;1;7;1;4;55;1
1000298;1;2;2;2;3;1;3;1;4;62;1
1000310;1;2;2;1;1;2;7;2;2;43;1
1000311;1;2;2;2;3;1;7;1;4;59;1
1000333;1;2;2;2;3;2;5;1;4;63;1
1000335;1;2;2;2;1;1;4;3;5;74;1
1000338;1;2;2;2;1;1;7;2;3;53;1
1000352;1;2;2;2;2;1;3;1;5;74;1
1000363;1;2;2;1;1;2;7;3;4;59;1
1000373;1;2;2;2;2;1;7;1;5;77;1
1000383;1;2;2;2;2;1;7;1;5;81;1
1000387;1;2;2;1;1;2;7;2;4;62;1
1000388;1;2;2;2;2;1;7;1;5;76;1
1000393;1;2;2;2;2;1;2;1;5;79;1
1000400;1;2;2;1;2;1;5;2;4;61;1
1000401;1;2;2;2;3;1;3;1;5;72;1
1000402;1;2;2;2;2;1;2;1;5;73;1
1000428;1;2;2;2;2;1;4;1;5;72;1
1000431;1;2;2;2;2;1;2;1;5;80;1
1000434;1;2;2;2;1;2;5;3;5;81;1
1000436;1;2;2;2;2;1;7;1;5;75;1
1000445;1;2;2;2;2;1;7;1;5;71;1
1000488;1;2;2;2;4;1;5;2;1;31;1
1000494;1;2;2;2;3;1;7;1;5;67;1
1000497;1;2;2;2;2;2;7;1;5;67;1
1000515;1;2;2;2;3;1;5;1;4;60;1
1000531;1;2;2;2;2;1;7;1;5;79;1
1000565;1;2;2;2;3;1;6;1;4;59;1
1000585;1;2;1;1;2;2;5;2;3;45;1
1000609;1;2;2;2;4;1;5;2;3;48;1
1000610;1;2;2;2;1;2;4;4;5;79;1
1000615;1;2;2;2;1;2;5;2;2;44;1
1000672;1;2;2;1;1;2;3;3;3;51;1
1000700;1;2;2;2;3;1;5;1;4;64;1
1000744;1;2;2;2;2;1;3;1;5;82;1
1000746;1;2;2;2;2;1;3;1;5;78;1
1000750;1;2;2;2;2;1;3;1;5;80;1
1000759;1;2;2;2;2;1;3;1;5;73;1
1000765;1;2;2;2;3;1;8;1;5;69;1
1000771;1;2;2;2;3;1;7;1;5;69;1
1000775;1;2;2;2;2;1;3;1;4;62;1
1000780;1;2;2;2;3;2;6;1;4;58;1
1000795;1;2;2;2;1;1;5;2;4;62;1
1000800;1;2;2;2;3;2;5;3;4;58;1
1000803;1;2;2;2;4;1;3;1;3;50;1
1000815;1;2;2;1;1;1;5;3;4;61;1
1000854;1;2;2;1;1;1;5;2;1;30;1
1000906;1;2;2;2;2;1;7;1;5;67;1
1000917;1;2;2;1;1;2;5;3;4;57;1
1000927;1;2;2;2;2;2;5;1;5;74;1
1000946;1;2;2;2;2;2;2;4;5;89;1
1001004;1;2;2;2;1;2;2;4;5;87;1
1001017;1;2;2;2;2;1;5;1;5;80;1
1001034;1;2;2;2;1;1;8;4;5;69;1
1001079;1;2;2;2;3;2;5;1;5;65;1
1001094;1;2;2;2;4;1;3;1;4;62;1
1001205;1;2;2;1;1;2;7;2;2;37;1
1001265;1;2;2;1;3;2;6;3;2;42;1
1001314;1;2;2;2;1;1;1;4;5;85;1
1001321;1;2;2;2;4;2;7;2;3;48;1
1001325;1;2;2;2;3;1;3;1;4;55;1
1001326;1;2;2;2;4;1;8;1;5;74;1
1001347;1;2;2;2;2;1;3;1;5;73;1
1001355;1;2;2;2;1;1;7;3;4;64;1
1001356;1;2;2;2;2;1;3;1;5;68;1
1001360;1;2;2;2;3;1;5;2;1;32;1
1001372;1;2;2;2;2;2;3;1;5;70;1
1001374;1;2;2;2;2;1;5;1;5;80;1
1001380;1;2;2;2;2;1;2;1;5;72;1
1001385;1;2;2;2;2;2;5;1;5;69;1
1001390;1;2;2;2;1;2;3;4;5;78;1
1001405;1;2;2;2;3;1;4;1;2;44;1
1001413;1;2;2;2;2;1;4;1;4;63;1
1001421;1;2;2;2;4;2;7;1;5;73;1
1001428;1;2;2;1;4;1;7;1;3;48;1
1001450;1;2;2;2;2;2;3;1;4;59;1
1001457;1;2;2;2;2;1;5;1;4;64;1
1001480;1;2;2;2;4;1;5;1;4;55;1
1001488;1;2;2;2;3;1;3;1;4;57;1
1001489;1;2;2;2;2;1;3;1;3;53;1
1001513;1;2;2;2;1;2;8;2;5;67;1
1001540;1;2;2;2;1;1;5;3;5;71;1
1001584;1;2;2;2;2;1;4;1;5;76;1
1001590;1;2;2;2;2;1;4;1;5;87;1
1001616;1;2;2;2;1;1;7;4;5;73;1
1001624;1;2;2;2;2;1;5;1;5;73;1
1001626;1;2;2;2;6;1;3;1;3;50;1
1001640;1;2;2;1;1;1;7;4;5;83;1
1001644;1;2;2;2;2;1;3;1;5;90;1
1001660;1;2;2;2;4;1;3;2;4;59;1
1001664;1;2;2;2;1;2;5;2;5;69;1
1001669;1;2;2;1;1;1;5;2;4;63;1
1001712;1;2;2;2;1;1;7;2;3;50;1
1001725;1;2;2;1;1;1;3;1;1;34;1
1001768;1;2;2;2;1;1;3;3;5;65;1
1001772;1;2;2;1;1;1;5;1;3;54;1
1001775;1;2;2;2;4;1;2;1;3;54;1
1001833;1;2;2;2;2;1;2;1;5;87;1
1001844;1;2;2;2;2;1;5;2;1;20;1
1001854;1;2;2;1;1;1;3;2;3;54;1
1001859;2;2;2;1;2;2;3;1;3;47;1
1001866;2;2;2;2;2;1;5;1;5;71;1
1001871;2;2;2;2;4;1;4;1;2;42;1
1001880;2;2;2;2;2;1;2;1;5;81;1
1001882;2;2;2;2;3;2;6;2;2;41;1
1001883;2;2;2;2;3;2;4;3;3;52;1
1001891;2;2;2;2;3;2;6;2;1;27;1
1001901;2;2;2;1;4;1;4;1;1;30;1
1001905;2;2;2;2;1;2;2;3;5;71;1
1001910;2;2;2;2;1;2;5;4;5;81;1
1001911;2;2;2;2;2;2;7;2;5;84;1
1001917;2;2;2;2;1;1;3;4;5;87;1
1001921;2;2;2;2;1;2;1;4;5;92;1
1001957;2;2;2;2;4;1;3;1;3;50;1
1001972;2;2;2;2;4;2;6;1;3;47;1
1001980;2;2;2;1;2;2;6;2;4;57;1
1001982;2;2;2;1;1;2;3;2;3;52;1
1001983;2;2;2;1;1;2;3;2;4;57;1
1001984;2;2;2;1;2;2;7;3;2;42;1
1001996;2;2;2;2;2;2;5;1;4;62;1
1001999;2;2;2;2;2;2;3;1;5;65;1
1002003;2;2;2;2;2;1;2;2;5;69;1
1002004;2;2;2;2;3;1;2;1;5;76;1
1002015;2;2;2;1;4;1;4;1;2;35;1
1002019;2;2;2;2;1;2;5;4;4;58;1
1002023;2;2;2;2;2;2;6;2;1;26;1
1002042;2;2;2;2;2;1;5;1;5;66;1
1002058;2;2;2;2;3;1;3;1;3;47;1
1002060;2;2;2;2;2;1;8;1;5;71;1
1002065;2;1;2;2;1;2;3;2;4;62;1
1002069;2;2;2;2;2;2;2;4;5;83;1
1002077;2;2;2;2;5;1;2;1;3;50;1
1002111;2;2;1;1;1;1;5;2;1;22;1
1002116;2;2;2;2;2;1;5;1;5;67;1
1002143;2;2;2;2;5;1;5;2;5;74;1
1002241;2;2;2;2;1;2;3;3;4;63;1
1002250;2;2;2;2;2;1;3;1;4;60;1
1002258;2;2;2;2;2;1;2;4;5;85;1
1002259;2;2;2;2;1;2;5;4;5;68;1
1002261;2;2;2;2;2;2;3;1;5;67;1
1002269;2;2;2;2;4;2;5;1;4;62;1
1002272;2;2;2;2;1;1;3;1;4;61;1
1002275;2;2;2;2;3;2;4;3;3;51;1
1002280;2;2;1;1;1;2;7;2;4;61;1
1002282;2;2;2;2;4;1;7;1;3;48;1
1002290;2;2;2;1;4;1;7;1;3;48;1
1002296;2;2;1;1;1;2;3;2;3;53;1
1002312;2;2;2;2;2;1;5;1;5;84;1
1002327;2;2;2;2;2;2;6;1;5;69;1
1002328;2;2;2;2;2;1;7;1;5;70;1
1002334;2;2;2;2;1;2;1;4;5;87;1
1002349;2;2;2;2;2;2;7;3;5;66;1
1002364;2;2;2;2;2;1;7;1;5;85;1
1002381;2;2;2;2;1;2;2;4;5;80;1
1002383;2;2;2;2;1;1;2;2;5;72;1
1002387;2;2;2;2;1;2;4;4;5;71;1
1002388;2;2;2;2;2;1;3;1;5;66;1
1002392;2;2;2;2;3;1;3;1;4;57;1
1002417;2;2;2;2;2;1;4;4;4;61;1
1002442;2;2;2;1;4;2;7;1;2;44;1
1002475;2;2;2;1;1;1;7;2;2;35;1
1002484;2;2;2;2;1;1;3;2;5;69;1
1002497;2;2;2;2;1;2;5;3;4;61;1
1002520;2;2;2;2;2;1;2;1;5;69;1
1002522;2;2;2;2;2;1;2;1;5;82;1
1002529;2;2;2;2;5;2;8;1;2;42;1
1002547;2;2;2;2;2;1;7;1;5;70;1
1002554;2;2;2;1;4;1;8;2;2;39;1
1002557;2;2;2;2;4;1;3;1;3;51;1
1002559;2;2;2;2;1;2;5;2;5;78;1
1002565;2;2;2;2;3;1;7;1;5;65;1
1002575;2;1;2;2;1;2;2;4;5;91;1
1002577;2;2;2;2;3;1;3;1;2;41;1
1002580;2;2;2;2;1;2;5;4;5;82;1
1002582;2;2;2;1;1;1;3;3;3;50;1
1002617;2;2;2;2;2;1;5;1;5;84;1
1002621;2;2;2;2;1;2;7;4;5;74;1
1002623;2;2;2;2;3;2;5;3;3;47;1
1002653;2;2;2;2;2;1;5;1;4;58;1
1002659;2;2;2;2;2;1;3;1;4;61;1
1002705;2;2;2;2;2;1;7;1;5;73;1
1002708;2;2;2;2;2;2;7;1;5;69;1
1002728;2;2;2;2;2;1;3;2;4;58;1
1002735;2;2;2;1;3;1;6;1;3;48;1
1002759;2;2;2;1;3;1;3;2;2;42;1
1002760;2;2;2;2;3;1;3;1;4;63;1
1002767;2;2;2;2;1;2;3;2;5;82;1
1002782;2;2;2;2;2;1;8;1;5;76;1
1002783;2;2;2;2;2;1;3;1;5;74;1
1002785;2;2;2;2;2;1;4;1;5;70;1
1002813;2;2;2;2;4;2;6;1;3;53;1
1002815;2;2;2;2;3;1;3;1;5;70;1
1002831;2;2;2;2;4;1;5;1;5;66;1
1002842;2;2;2;2;2;1;4;2;4;56;1
1002849;2;2;2;1;1;2;7;2;4;57;1
1002863;2;2;2;2;2;2;7;3;3;53;1
1002902;2;2;2;2;1;1;5;4;5;72;1
1002929;2;2;2;2;2;1;5;1;5;77;1
1002938;2;2;2;2;2;1;2;4;5;84;1
1002950;2;2;2;2;3;1;8;3;5;78;1
1002954;2;2;2;1;3;1;7;1;2;43;1
1002966;2;2;2;2;2;2;2;4;5;86;1
1002988;2;2;2;1;4;1;7;1;2;44;1
1003022;2;2;2;2;4;1;7;1;3;50;1
1003033;2;2;2;2;1;1;3;2;5;73;1
1003040;2;2;2;2;2;1;4;2;1;29;1
1003042;2;2;2;2;1;2;3;4;5;72;1
1003050;2;2;2;1;1;1;5;3;4;62;1
1003053;2;2;2;2;2;1;3;1;5;84;1
1003056;2;2;2;2;3;1;3;1;5;72;1
1003060;2;2;2;2;2;2;5;1;5;66;1
1003074;2;2;2;1;1;2;5;1;4;63;1
1003080;2;2;2;2;1;1;3;3;4;63;1
1003098;2;2;2;1;2;1;3;3;4;60;1
1003100;2;2;2;2;1;1;3;3;4;58;1
1003102;2;2;2;2;2;1;5;1;5;68;1
1003145;2;2;2;1;1;1;3;2;4;62;1
1003164;2;2;2;2;2;1;7;1;5;74;1
1003165;2;2;2;2;2;1;3;1;5;74;1
1003172;2;2;2;2;5;1;3;1;4;61;1
1003184;2;2;2;2;3;1;3;1;4;56;1
1003205;2;2;2;1;4;1;4;1;2;43;1
1003264;2;2;2;2;3;1;2;1;5;78;1
1003289;2;2;2;2;3;1;3;1;3;53;1
1003296;2;2;2;2;4;1;5;1;4;55;1
1003301;2;2;2;2;3;1;2;1;5;84;1
1003335;2;2;2;2;2;1;3;1;5;79;1
1003346;2;2;2;2;2;1;5;1;5;87;1
1003395;2;2;2;2;2;1;5;1;5;77;1
1003407;2;2;2;2;2;1;7;1;5;83;1
1003413;2;2;2;2;3;2;5;1;5;66;1
1003450;2;2;2;2;2;1;7;1;5;82;1
1003480;2;2;2;2;2;1;5;1;5;76;1
1003528;2;2;2;2;2;1;5;1;4;61;1
1003548;2;2;2;1;3;1;5;1;2;37;1
1003551;2;2;2;2;4;1;5;2;3;48;1
1003557;2;2;2;1;2;1;7;1;2;44;1
1003640;2;2;2;2;2;2;7;4;4;63;1
1003705;2;2;2;2;2;1;5;1;4;58;1
1003708;2;2;2;2;1;1;2;4;5;77;1
1003741;2;2;2;1;1;2;8;3;3;49;1
1003790;2;2;2;2;2;1;4;1;5;76;1
1003799;2;2;2;2;2;1;3;1;5;71;1
1003812;2;2;2;1;4;1;5;1;2;43;1
1003816;2;2;2;2;2;1;3;1;4;60;1
1003829;2;2;2;1;3;1;5;1;3;49;1
1003832;2;2;2;1;3;1;3;1;1;28;1
1003835;2;2;2;1;3;1;7;1;2;37;1
1003854;2;2;2;2;4;1;5;1;3;47;1
1003894;2;2;2;2;4;2;5;1;3;47;1
1003934;2;2;2;2;4;2;5;1;3;54;1
1003950;2;2;2;2;6;1;5;1;4;58;1
1003958;2;2;2;1;1;1;5;2;3;54;1
1003996;2;2;2;2;5;1;4;1;3;54;1
1004013;2;2;2;1;1;2;5;2;3;53;1
1004022;2;2;2;2;2;2;2;4;5;86;1
1004068;2;2;2;2;2;1;2;1;5;85;1
1004088;2;2;2;2;2;1;3;1;5;73;1
1004098;2;2;2;2;3;2;5;1;5;72;1
1004111;2;2;2;2;4;1;5;1;4;57;1
1004130;2;2;2;2;2;2;7;1;5;66;1
1004136;2;2;2;2;2;1;5;1;5;67;1
1004192;2;2;2;2;3;2;5;1;3;50;1
1004208;2;2;2;1;2;1;5;2;1;30;1
1004236;2;2;2;2;1;1;7;3;5;74;1
1004252;2;2;2;2;1;1;5;2;3;53;1
1004288;2;2;2;2;1;2;3;3;4;63;1
1004328;2;2;2;2;1;1;3;3;5;68;1
1004381;2;2;2;1;1;2;5;3;4;58;1
1004390;2;2;2;2;4;1;6;1;4;57;1
1004395;2;2;2;2;4;1;3;1;2;41;1
1004400;2;2;2;1;4;1;5;1;1;30;1
1004412;2;2;2;2;1;1;2;4;5;78;1
1004417;2;2;2;2;4;1;4;1;2;36;1
1004433;2;2;2;2;2;1;5;1;5;76;1
1004446;2;2;2;2;2;1;3;1;4;63;1
1004447;2;2;2;2;2;1;3;2;4;58;1
1004461;2;2;2;1;2;2;5;3;4;59;1
1004476;2;2;2;2;4;1;5;2;1;25;1
1004498;2;2;2;2;2;1;7;1;5;75;1
1004514;2;2;2;2;2;2;8;1;5;67;1
1004538;2;2;2;2;1;1;3;1;5;70;1
1004552;2;2;2;2;2;1;5;1;5;75;1
1004572;2;2;2;2;2;1;5;1;5;65;1
1004576;2;2;2;2;3;1;5;1;3;54;1
1004579;2;2;2;2;3;2;5;1;3;54;1
1004586;2;2;2;2;3;1;5;2;1;23;1
1004591;2;2;2;2;4;1;3;2;2;42;1
